UserID,FollowersCount,PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,PostTime,AM_PM,Topic,TZ
629880584,2846,366,912,1312,4.46,8,AM,traveling,UTC+8
484420003,8723,140,473,931,3.88,7,AM,traveling,UTC+5
902070859,4192,316,50,1799,3.0,3,AM,traveling,UTC+0
939385711,6274,454,368,1883,1.62,3,AM,traveling,UTC-5
80413469,3434,450,44,1249,3.49,3,AM,technologies,UTC-5
287902664,5816,224,93,364,4.39,7,AM,political,UTC+8
408257247,5068,391,349,684,3.76,5,PM,music,UTC+8
604071998,8444,66,492,326,4.03,9,AM,sport,UTC+5
195832676,7929,181,956,260,0.63,7,PM,music,UTC+3
706089404,8620,192,383,1018,1.62,1,PM,technologies,UTC+8
176353427,4762,114,268,72,0.96,6,PM,political,UTC+8
828728375,544,449,642,934,1.08,10,AM,sport,UTC-5
592068966,6930,202,689,1985,1.99,2,AM,music,UTC+3
572628786,7829,476,779,345,4.93,6,PM,technologies,UTC+8
926189536,9462,220,502,1522,1.46,11,PM,technologies,UTC+0
763529388,5782,491,918,725,3.22,11,PM,food,UTC-8
823448971,5980,253,119,326,4.0,7,PM,traveling,UTC+5
289800306,2016,301,187,1990,1.79,2,AM,political,UTC+3
141344639,1612,204,549,135,0.47,6,AM,food,UTC+1
259579982,188,401,696,912,3.6,10,PM,food,UTC+3
213194298,7126,303,658,458,4.2,9,PM,technologies,UTC+1
468490077,7388,326,305,758,2.09,4,PM,technologies,UTC+8
798986080,6304,389,479,183,2.4,9,AM,music,UTC+8
612974054,2454,483,35,1183,3.56,6,PM,food,UTC+8
7848347,373,245,906,1110,3.09,2,AM,music,UTC-5
363217138,519,297,791,918,1.47,8,AM,technologies,UTC+5
746945668,6277,119,286,323,1.55,7,AM,food,UTC+8
847716447,617,3,325,234,2.74,6,AM,technologies,UTC+3
131482388,7568,210,931,1019,4.72,4,PM,food,UTC-5
961642296,8865,455,150,68,2.05,10,AM,food,UTC-8
435804839,884,55,758,333,0.58,1,PM,technologies,UTC+1
654488553,7527,222,912,51,2.25,5,AM,traveling,UTC+8
4848972,69,52,653,1221,1.89,5,PM,technologies,UTC+0
563359577,617,11,450,35,3.33,4,AM,food,UTC-8
125077549,5722,436,733,1572,3.99,9,PM,sport,UTC-8
467247341,8368,185,683,1945,3.92,5,AM,technologies,UTC+8
470873265,9376,82,498,1542,3.58,9,AM,food,UTC+3
706711945,2009,266,261,1757,3.93,10,PM,traveling,UTC+8
439954923,8984,164,981,312,2.94,2,AM,traveling,UTC+8
757497267,1671,228,901,1618,3.32,3,PM,sport,UTC+8
784071551,5883,489,50,640,1.15,8,PM,traveling,UTC-8
797143901,2904,111,896,1401,1.83,7,PM,technologies,UTC+8
594847607,2572,423,650,390,2.57,11,AM,sport,UTC+8
531204759,5256,227,906,535,2.83,8,AM,technologies,UTC+3
897712186,6275,31,435,232,0.74,11,PM,political,UTC+8
623180504,8400,321,209,630,2.35,5,PM,technologies,UTC+5
447399140,7870,71,561,1110,0.68,1,AM,sport,UTC+8
961462525,9483,379,290,1345,3.11,10,PM,sport,UTC+8
436047695,6738,40,52,777,2.92,7,AM,sport,UTC+8
55245874,8676,267,465,1688,1.35,10,AM,music,UTC+3
151151394,9071,362,153,367,1.04,1,PM,food,UTC+8
820452946,6244,300,284,993,0.21,6,PM,sport,UTC+1
100912216,5397,393,682,854,0.03,10,AM,sport,UTC+8
117052563,150,137,72,1545,0.25,11,PM,technologies,UTC+3
77482491,7673,217,799,966,0.96,3,AM,political,UTC-8
465847943,613,371,401,574,1.76,7,AM,music,UTC+8
994680674,2347,151,569,1075,3.46,10,AM,traveling,UTC+0
507696824,4697,330,45,1316,3.27,1,AM,sport,UTC+8
86394032,7471,411,585,718,0.88,9,PM,music,UTC+8
55226538,7608,450,220,1075,3.87,10,AM,food,UTC+1
173531034,4274,91,485,1018,3.77,9,AM,technologies,UTC-5
305215027,6261,348,977,1217,4.14,10,AM,technologies,UTC+8
533515972,2019,254,748,1159,4.26,10,PM,sport,UTC+1
887797616,1785,12,552,1231,2.51,3,AM,political,UTC+1
53043019,8103,384,419,152,4.96,4,PM,music,UTC+1
253957178,1480,182,93,944,1.03,9,PM,technologies,UTC+3
982500735,4364,228,157,538,2.23,10,AM,sport,UTC+8
91569241,5779,112,824,762,0.99,4,PM,traveling,UTC+1
76809439,8160,88,822,640,1.29,5,PM,food,UTC+8
665511047,2373,259,150,1761,3.93,2,PM,technologies,UTC+5
20137534,4931,162,37,563,0.24,11,PM,food,UTC+5
140550482,3129,296,152,1469,4.27,1,AM,technologies,UTC+8
580001532,2889,416,63,1088,0.47,4,AM,food,UTC+8
695984450,9067,48,302,1846,3.55,6,PM,music,UTC+1
695840650,4230,369,55,171,1.64,4,AM,sport,UTC+8
684382663,63,232,874,876,0.48,3,AM,traveling,UTC+3
557810770,3253,349,818,1451,2.3,2,PM,technologies,UTC+5
499552790,7705,456,19,1271,3.98,6,AM,political,UTC-5
780022810,4827,202,301,632,0.82,4,AM,music,UTC+3
171481906,6082,373,663,269,2.49,5,PM,sport,UTC+8
169964858,5630,103,998,1290,4.04,6,PM,food,UTC+8
279871866,2652,479,698,1552,0.66,4,PM,music,UTC+1
823498315,1266,15,219,957,4.23,8,PM,traveling,UTC+3
268394019,7396,177,728,1951,2.9,2,AM,political,UTC+8
631579203,7919,243,399,1731,3.55,3,AM,technologies,UTC-5
11300247,672,389,558,181,2.96,6,PM,sport,UTC+5
112228973,7669,264,593,1145,3.62,3,AM,music,UTC+8
589112376,201,64,124,1845,1.59,9,AM,traveling,UTC+8
763887133,6827,278,38,1938,3.89,5,AM,sport,UTC+8
712686598,9484,324,767,1043,3.99,4,PM,music,UTC-8
647100070,2076,40,769,1812,3.02,9,PM,technologies,UTC+5
924616239,583,403,732,887,1.29,6,AM,music,UTC+8
885150134,4752,323,678,611,2.54,6,AM,traveling,UTC+8
535915884,6320,84,644,1462,2.82,5,AM,technologies,UTC+8
828410441,5493,234,973,1321,1.85,10,PM,sport,UTC+8
362176538,4714,146,925,549,3.7,7,PM,food,UTC+8
708080444,1128,221,329,131,2.34,5,PM,traveling,UTC+8
246710741,6797,250,256,1086,2.46,6,PM,technologies,UTC-8
985715207,775,443,686,1056,0.57,10,AM,sport,UTC-5
232665929,5534,274,983,80,3.07,1,PM,technologies,UTC+0
665163646,9107,483,917,1373,3.57,10,PM,sport,UTC+8
761568390,4711,436,912,1302,0.62,8,PM,music,UTC-5
258409600,6702,464,945,878,2.88,2,AM,sport,UTC+8
492408981,3874,387,830,1509,2.99,1,AM,sport,UTC+1
375404986,217,495,587,880,4.19,4,PM,traveling,UTC-8
894129952,6160,308,981,1140,4.19,2,AM,food,UTC+8
637553136,4245,302,267,1702,4.9,6,PM,sport,UTC+8
129315851,3396,383,945,619,3.35,6,PM,political,UTC-5
41137903,926,294,874,1680,4.44,6,PM,sport,UTC+8
527997874,3300,134,622,1321,0.79,3,PM,political,UTC+8
524415102,849,458,182,1473,0.75,3,AM,music,UTC-8
548163694,5690,452,311,587,3.87,2,AM,traveling,UTC+8
796488688,1727,491,806,825,4.82,4,AM,political,UTC+1
510143234,2771,419,387,67,0.88,10,PM,food,UTC+3
354858026,7516,196,612,640,4.78,1,PM,technologies,UTC+3
357493788,8909,276,376,338,2.54,8,AM,sport,UTC+8
112095970,1607,427,852,1950,1.04,7,AM,sport,UTC+8
614284746,1164,141,317,70,3.52,6,AM,food,UTC+5
584557046,659,458,49,365,4.16,11,PM,political,UTC+8
391265997,2518,405,644,1949,3.99,7,AM,food,UTC+8
985500999,3214,178,226,1495,3.76,7,AM,technologies,UTC+8
170152659,8778,446,119,10,1.35,6,PM,sport,UTC+5
40779160,8476,362,511,1500,1.2,1,AM,music,UTC+3
259548652,4997,160,278,449,1.76,5,PM,traveling,UTC+0
252650535,1264,74,616,1457,4.92,7,PM,traveling,UTC+3
521229728,3578,397,408,960,0.09,10,PM,technologies,UTC+5
111297623,8920,14,312,811,4.91,7,PM,traveling,UTC+0
323250991,2026,182,164,1003,3.95,10,AM,sport,UTC+8
393603047,3678,5,282,707,1.27,9,PM,technologies,UTC-8
754927864,9737,431,77,1175,4.25,8,PM,music,UTC-8
467839972,3892,156,542,68,1.26,2,AM,technologies,UTC+8
383997993,7756,201,236,1306,3.84,1,PM,music,UTC+8
231606965,937,236,397,773,1.16,9,AM,political,UTC-8
692353829,9748,336,295,877,4.1,3,AM,music,UTC+8
718065683,1534,276,109,1190,3.87,4,PM,food,UTC+8
280505469,3328,482,658,400,0.36,8,PM,traveling,UTC+8
281889909,4128,377,417,1903,3.7,10,PM,sport,UTC-5
36660958,6208,356,989,1293,3.29,5,AM,traveling,UTC+8
643423061,7039,434,392,384,2.93,11,AM,political,UTC-8
851914940,8364,97,976,1092,1.21,8,AM,food,UTC+8
68748249,9977,226,316,1195,3.78,11,AM,music,UTC+8
779387296,6173,322,494,1876,3.55,7,AM,traveling,UTC-5
34553949,8368,132,707,834,1.27,11,PM,food,UTC+5
622922999,6035,196,23,203,1.64,11,AM,food,UTC+3
340874809,5549,105,436,382,0.61,4,AM,sport,UTC+3
346492938,8624,334,274,1598,4.87,6,PM,food,UTC+8
199389090,985,119,764,1139,2.64,6,AM,food,UTC+8
553621566,6021,292,798,488,3.0,4,PM,food,UTC+8
212680053,8070,272,972,1704,1.45,6,AM,technologies,UTC+0
242173848,1226,91,402,966,4.74,11,AM,traveling,UTC+3
709202936,2583,25,662,1545,1.34,6,PM,traveling,UTC+8
411419334,1245,446,912,1457,1.73,1,AM,sport,UTC+3
470329254,4876,462,537,1569,2.8,11,AM,sport,UTC+8
89709751,8667,361,188,274,0.12,2,AM,sport,UTC+8
524562654,6937,328,553,74,1.64,11,AM,traveling,UTC+3
669202316,9262,104,4,1080,3.85,3,PM,sport,UTC-5
112689488,9300,84,875,342,3.3,9,AM,technologies,UTC-8
536785605,1790,92,96,333,4.3,1,AM,music,UTC+0
991543653,4266,342,869,1364,1.03,5,AM,sport,UTC+1
843724061,5354,287,736,163,2.9,7,AM,traveling,UTC-5
165962027,3473,23,119,648,0.61,7,AM,food,UTC+5
922762676,5445,486,183,380,1.51,6,PM,music,UTC+8
798576356,7022,342,56,452,2.66,9,AM,music,UTC+5
454879518,9046,161,859,284,2.01,9,AM,sport,UTC+5
847749176,9417,385,138,227,1.07,9,PM,sport,UTC+5
220013389,1439,186,208,1313,0.45,6,PM,technologies,UTC-8
165292673,2135,228,153,580,0.48,8,PM,food,UTC-5
349860552,7631,236,178,1285,2.31,8,PM,music,UTC+1
509845833,1663,67,562,714,1.53,5,AM,music,UTC+8
985958426,1385,357,35,1886,4.54,9,PM,traveling,UTC+1
136430928,557,181,358,1840,3.51,4,PM,music,UTC+8
255678816,9950,129,56,732,2.48,7,PM,traveling,UTC+8
525298996,8014,281,274,1784,2.21,5,PM,food,UTC+8
893323460,7677,105,351,81,3.13,8,PM,food,UTC+5
903911352,482,85,917,714,2.18,10,PM,food,UTC-8
479021125,5048,73,346,278,0.52,9,AM,food,UTC+5
106530973,4116,249,524,1417,2.98,3,PM,political,UTC+8
118314724,8956,428,818,350,1.78,8,PM,political,UTC+3
923787094,2887,389,764,508,4.26,3,PM,food,UTC+8
211348616,2590,62,647,1238,0.49,5,PM,traveling,UTC+8
910552876,6582,328,961,1461,2.35,10,AM,food,UTC+1
38932915,3276,154,29,716,3.7,5,PM,traveling,UTC+8
661152505,5810,3,887,108,1.28,7,AM,music,UTC-8
793289256,2927,355,853,915,2.49,1,PM,political,UTC-5
839088526,8721,405,745,305,1.51,10,PM,political,UTC-5
851840870,5604,416,13,1896,0.74,1,AM,traveling,UTC+1
263236245,7012,249,130,862,1.04,8,AM,music,UTC+1
79962871,2501,239,406,1977,3.09,9,PM,food,UTC+8
142408348,6207,446,487,196,4.83,7,PM,music,UTC+5
847385122,9409,277,277,984,2.09,2,PM,traveling,UTC+8
768053377,6260,484,494,605,4.54,7,AM,technologies,UTC+3
97518290,9271,242,835,1808,0.56,3,PM,music,UTC+8
513887778,1556,71,871,451,2.58,6,AM,technologies,UTC+8
703361315,8585,475,956,1473,3.37,8,PM,sport,UTC+5
289611168,4493,401,879,692,4.35,2,PM,technologies,UTC-8
482842099,9211,41,708,1061,3.45,4,AM,technologies,UTC+0
354307680,742,201,937,1865,0.54,4,AM,traveling,UTC+5
539922541,3455,351,192,597,0.34,2,AM,traveling,UTC+8
218000498,5732,134,173,1777,1.72,7,PM,technologies,UTC+8
260888828,3210,434,959,1032,4.32,11,AM,music,UTC+8
476887197,6562,136,489,1803,3.77,10,PM,traveling,UTC+8
960908534,5179,271,7,485,4.88,4,PM,technologies,UTC+8
329273835,8486,424,505,1399,4.5,6,AM,technologies,UTC+8
760575322,9153,383,596,832,1.53,7,AM,political,UTC+3
552737317,5136,90,615,307,3.34,9,PM,music,UTC+8
642540914,5844,300,895,94,1.41,11,AM,sport,UTC+8
249469853,5489,12,1,672,3.68,8,AM,political,UTC+5
580823335,6265,476,583,1482,0.92,3,PM,food,UTC+8
961376691,508,338,596,1982,1.42,9,AM,food,UTC-5
59539450,4434,452,763,1967,0.91,5,PM,technologies,UTC+8
917313186,6754,24,270,1438,2.27,2,PM,technologies,UTC+8
59538225,6886,141,211,1517,0.83,7,PM,food,UTC+8
157830938,7752,236,39,791,1.9,11,PM,political,UTC+5
518961890,9624,72,110,1582,0.12,3,AM,political,UTC+8
505413883,8820,428,537,854,4.94,9,AM,political,UTC+8
538916781,255,124,931,1473,3.86,10,AM,traveling,UTC+8
379041788,1604,35,11,198,3.68,4,AM,traveling,UTC+8
354248430,1879,208,10,478,1.99,2,AM,sport,UTC+8
923260739,332,173,55,705,1.01,3,AM,sport,UTC+8
780790024,2430,396,432,817,4.12,6,PM,traveling,UTC+8
115258449,3051,403,219,1287,4.46,2,PM,technologies,UTC+3
557628105,5165,398,879,132,3.52,7,PM,political,UTC+0
742433308,4657,168,389,219,1.69,3,PM,political,UTC+1
983106707,2273,61,915,947,4.55,7,AM,music,UTC+5
650950050,3014,249,949,1268,4.08,3,AM,traveling,UTC+8
581807566,5715,308,953,1141,2.35,3,AM,food,UTC+8
867085533,8434,152,412,841,0.3,6,AM,sport,UTC+8
867961984,5117,412,332,208,1.81,7,AM,sport,UTC+8
124021994,3645,10,940,1495,0.68,4,AM,music,UTC+5
574690730,8982,172,323,1047,2.89,7,AM,political,UTC+8
937216266,6035,297,298,1930,2.64,5,PM,traveling,UTC+8
212343424,4623,145,490,1452,1.3,2,PM,technologies,UTC+1
921924441,5250,467,191,1101,2.42,3,AM,sport,UTC+8
314632942,7394,67,213,1882,1.48,11,PM,music,UTC+8
727486013,5303,465,843,334,4.48,9,AM,food,UTC+1
250863860,9390,214,757,23,3.85,5,AM,music,UTC+8
504119282,8206,38,874,628,0.67,3,AM,food,UTC+8
180177321,4896,218,258,1566,2.6,1,PM,music,UTC+5
641177556,1509,144,859,1760,0.89,1,PM,technologies,UTC+8
150785073,7715,210,596,1269,3.37,10,AM,sport,UTC+5
340357697,6438,129,283,1736,1.5,4,AM,sport,UTC+5
470049503,941,76,909,1679,2.01,2,AM,food,UTC+0
757382622,9939,211,826,381,3.08,5,AM,technologies,UTC+5
387968992,3643,167,998,431,1.25,8,PM,sport,UTC+3
406134953,5671,214,655,1945,5.0,5,PM,technologies,UTC+8
885794521,9211,353,727,882,1.31,9,AM,technologies,UTC+8
931634349,6352,495,56,1836,0.13,9,AM,traveling,UTC+8
771509993,4611,219,733,430,2.88,8,PM,food,UTC+8
514803419,9916,311,198,1704,4.73,4,AM,food,UTC+1
419068759,2257,251,194,467,2.03,8,PM,sport,UTC+0
578273387,4286,292,93,1858,0.9,5,AM,traveling,UTC+8
340155127,8220,157,604,1809,3.79,1,PM,music,UTC+8
567192816,2137,474,671,115,2.96,9,AM,food,UTC-8
915650865,5116,234,526,572,2.48,8,AM,technologies,UTC+8
59060137,4804,441,874,332,4.6,10,AM,traveling,UTC+8
105195910,1431,47,35,726,2.01,5,PM,political,UTC+1
862498019,5693,260,159,351,1.21,1,AM,traveling,UTC+8
753437580,9266,44,577,308,1.72,10,AM,music,UTC+8
80743360,1175,300,663,312,2.39,2,PM,music,UTC+8
473205853,3515,245,232,147,2.79,9,PM,technologies,UTC+1
488754882,5848,178,100,930,0.17,9,PM,sport,UTC-8
530955406,9435,228,85,420,2.49,3,PM,food,UTC+1
398943142,5475,147,301,1612,3.62,8,AM,sport,UTC+8
574242287,8919,30,647,1494,4.37,9,AM,political,UTC+8
224198645,8399,232,822,773,4.96,1,AM,music,UTC+5
45111578,2332,19,692,1266,1.34,8,AM,political,UTC-5
185597068,7352,429,250,1949,4.42,5,PM,political,UTC+3
833047901,3848,474,140,1071,1.18,11,AM,food,UTC+8
45156100,2932,494,165,540,3.85,3,PM,food,UTC+3
916587461,3758,431,50,574,2.18,6,AM,food,UTC+8
558139328,6842,195,54,931,0.18,3,PM,political,UTC+3
327707997,7469,434,98,1674,2.93,10,PM,traveling,UTC+8
466086970,1135,52,580,199,4.77,4,AM,technologies,UTC+1
646104159,2919,113,251,1878,0.48,7,PM,traveling,UTC+8
357117049,9372,370,721,1006,0.82,11,PM,traveling,UTC+0
722727673,6160,355,498,1453,4.02,10,PM,political,UTC+5
503620597,1970,444,497,611,4.75,1,AM,food,UTC-5
982767215,5486,239,995,775,0.91,7,PM,political,UTC+5
624547131,3036,387,198,1531,0.52,10,AM,technologies,UTC+0
853414884,1637,150,740,648,1.55,3,AM,political,UTC-8
357933962,9140,69,353,1317,0.81,6,PM,sport,UTC+3
157786610,425,149,409,653,1.62,8,PM,music,UTC+8
471874828,9031,312,68,420,2.79,7,PM,technologies,UTC+1
54841339,3929,32,785,4,3.83,2,PM,food,UTC-8
344387690,2578,486,543,420,4.54,1,AM,sport,UTC+3
701878634,4514,481,737,1075,2.55,7,AM,political,UTC+3
632298349,1278,305,244,272,4.59,5,AM,music,UTC+5
93234677,5986,127,170,616,1.15,10,AM,sport,UTC+8
106734617,4200,211,104,1219,4.11,2,PM,technologies,UTC+1
927151707,9588,261,792,323,3.8,6,PM,political,UTC+5
139311147,2268,150,483,1729,1.88,1,PM,food,UTC+8
388750271,5599,296,86,58,2.33,9,PM,traveling,UTC+8
845554981,5031,380,64,536,0.27,4,AM,sport,UTC+8
113239785,2455,389,811,254,1.94,8,AM,music,UTC+5
843761605,5934,16,141,1301,2.18,5,AM,sport,UTC+1
849596440,8653,448,788,1883,2.71,1,PM,technologies,UTC+8
388815606,7634,271,985,1659,0.32,8,PM,music,UTC+5
42518609,8346,402,882,1503,3.43,10,AM,music,UTC+8
704519922,4157,226,502,317,3.92,8,AM,music,UTC+8
879370587,2060,359,645,434,3.43,6,AM,traveling,UTC+8
61987749,4984,418,634,131,1.34,9,AM,food,UTC+8
279324285,5954,21,920,273,0.74,6,AM,political,UTC-8
960169091,4581,417,332,805,1.37,9,AM,music,UTC-5
815710379,94,446,767,876,2.81,10,PM,music,UTC+1
844843834,7171,423,845,571,0.05,5,PM,music,UTC+8
276550964,7199,339,307,178,1.82,5,PM,music,UTC+8
925156240,7741,413,767,671,2.41,10,PM,sport,UTC+8
480731347,8768,494,587,1502,0.53,1,PM,music,UTC+1
943155514,320,202,407,454,0.04,3,AM,traveling,UTC+0
985634740,3280,397,829,236,3.15,7,AM,food,UTC+8
823762476,5998,113,484,358,4.75,7,AM,food,UTC-5
422464160,2055,188,165,125,4.52,6,AM,music,UTC-5
811886650,3098,297,544,365,4.12,11,AM,music,UTC-8
449531282,1798,182,233,369,1.13,10,AM,traveling,UTC+8
273308494,2097,294,222,1168,3.95,5,PM,technologies,UTC+8
410179974,3031,271,291,1050,0.18,10,AM,sport,UTC+8
102980892,5018,226,987,787,1.9,10,AM,political,UTC+8
236615998,1512,495,449,740,1.0,1,PM,music,UTC+8
441517631,4129,291,751,539,3.99,4,AM,traveling,UTC-5
981462731,1323,121,973,1191,4.64,3,AM,music,UTC+5
484335190,5446,94,278,46,1.15,6,PM,political,UTC+8
376002119,7532,257,68,1853,3.68,9,AM,music,UTC-5
550360590,1640,248,373,1481,0.46,10,PM,sport,UTC+8
360309204,1773,90,230,1319,4.9,4,AM,food,UTC+8
936088485,2321,124,189,1714,3.18,1,AM,technologies,UTC-5
54825992,3057,32,434,1073,4.74,2,PM,political,UTC+8
255566524,7155,425,953,200,1.27,6,AM,political,UTC+8
867590065,4168,156,13,806,0.86,8,PM,food,UTC+8
210480803,3739,186,476,423,4.33,10,AM,political,UTC+8
34518698,9240,449,797,1942,2.39,7,PM,traveling,UTC+8
271150371,5843,359,345,932,1.65,6,PM,technologies,UTC+3
574074267,9841,156,309,882,1.4,3,AM,food,UTC+8
840488440,1122,51,407,956,1.74,8,AM,political,UTC-5
212878280,8560,369,923,700,1.34,2,AM,political,UTC+8
109708719,7629,443,980,1638,3.28,5,AM,technologies,UTC+8
964974870,7699,331,762,1233,1.51,1,PM,political,UTC+3
973317899,6631,58,699,999,3.02,7,PM,sport,UTC-5
897075484,5219,341,893,876,1.52,9,PM,food,UTC+8
970487489,1341,268,508,1971,1.81,11,PM,food,UTC-5
900263119,9442,451,163,864,1.17,11,AM,food,UTC+1
354604591,964,118,443,58,4.94,9,PM,technologies,UTC+0
918694581,3573,387,609,1557,3.23,3,AM,music,UTC+3
279542021,5390,110,809,1440,3.33,10,PM,traveling,UTC+5
284534542,335,293,409,1291,3.32,4,PM,music,UTC+8
240880728,5211,466,208,1461,0.45,4,AM,food,UTC+8
743839280,5196,253,695,485,3.12,2,AM,sport,UTC+3
536327737,5501,187,806,285,0.98,10,AM,sport,UTC+0
145598323,7708,270,222,1851,3.59,7,AM,music,UTC+3
109824833,1692,343,750,1358,1.68,6,PM,food,UTC-8
142537750,5039,492,426,876,0.16,3,PM,political,UTC+8
168881286,2925,178,4,357,0.12,4,AM,food,UTC+0
893111135,6568,37,506,359,1.29,7,AM,traveling,UTC+8
74660242,5975,427,722,245,1.89,10,PM,sport,UTC+5
519483803,3448,367,327,1847,0.03,5,AM,food,UTC+8
221909593,3500,195,460,1489,2.91,3,PM,food,UTC+1
253592782,8465,34,26,964,0.6,4,PM,technologies,UTC+8
712379471,7580,3,516,709,2.29,5,PM,sport,UTC-5
26753064,3181,95,754,1335,2.56,6,PM,political,UTC+8
756402284,576,115,483,486,2.1,9,PM,traveling,UTC-5
375887686,3213,308,112,1900,4.36,3,AM,political,UTC+8
856780834,429,90,972,432,0.38,10,PM,traveling,UTC+5
227411051,6670,438,935,549,2.91,11,AM,sport,UTC-5
781363808,2274,114,213,1949,1.3,5,PM,food,UTC+0
69072787,3920,144,30,1946,1.62,8,PM,technologies,UTC-5
871600829,3367,333,560,524,2.34,11,PM,sport,UTC+8
603827984,3916,129,736,473,2.13,8,AM,political,UTC+8
801942464,9803,472,113,411,1.09,5,AM,sport,UTC+3
244346746,6895,188,246,960,2.03,3,PM,political,UTC-8
325057411,7420,98,998,147,2.68,5,PM,food,UTC+8
697787726,4896,124,336,1403,1.61,5,PM,traveling,UTC-5
207669735,207,368,866,377,1.65,2,PM,sport,UTC-5
453109780,9908,469,721,1494,4.26,8,PM,food,UTC+8
6654925,5085,326,77,1096,3.31,9,PM,political,UTC+8
897762973,7838,232,642,716,0.06,5,PM,food,UTC+3
308669375,774,168,642,1414,4.71,7,PM,sport,UTC+5
127075903,7158,304,671,1417,3.6,5,AM,traveling,UTC+5
860928060,5605,231,332,759,0.7,8,PM,traveling,UTC+8
16928455,2970,47,234,1848,2.29,9,PM,food,UTC+8
246844163,4698,271,675,844,4.11,5,PM,music,UTC-8
862330163,1802,63,305,1293,1.23,5,PM,music,UTC+8
70794409,5705,115,146,1123,3.15,3,PM,sport,UTC+8
982675110,8821,467,181,1774,3.88,11,PM,technologies,UTC+8
50412707,1120,483,262,587,3.81,10,PM,technologies,UTC+8
320700236,366,252,223,1363,1.78,11,AM,food,UTC+8
330958169,3971,498,532,93,2.68,9,PM,sport,UTC+8
285886794,1336,194,668,569,4.55,8,PM,sport,UTC+8
972280330,2294,179,109,1873,1.07,1,PM,traveling,UTC+5
754368795,2714,322,539,1958,1.12,9,PM,music,UTC+3
434875315,2431,128,324,1598,4.33,7,PM,music,UTC+0
759025620,3190,473,37,959,0.32,5,PM,traveling,UTC+3
784197113,7831,456,51,720,3.28,4,PM,music,UTC+8
470568735,7079,35,413,306,0.77,8,PM,technologies,UTC+8
794190274,9874,241,283,1739,3.29,5,AM,political,UTC+1
738342812,3569,411,195,503,0.96,10,PM,political,UTC+3
901884403,1868,271,87,964,4.73,10,PM,political,UTC+5
201402318,1039,396,798,1943,2.92,2,AM,traveling,UTC+8
384092359,7147,284,277,439,0.43,1,PM,political,UTC+8
962487494,7471,318,387,317,0.36,9,PM,sport,UTC+0
92150695,780,76,696,371,1.06,8,AM,music,UTC-5
335188101,7086,419,24,986,0.25,8,PM,political,UTC+8
422736680,2036,447,22,146,4.24,6,AM,political,UTC-5
690474760,1980,213,765,775,2.45,7,AM,traveling,UTC-5
735325003,8798,19,99,621,4.9,1,PM,sport,UTC+0
747931371,5832,41,561,1164,0.31,2,PM,political,UTC+5
612798449,5821,89,635,981,0.48,2,AM,technologies,UTC+3
157171023,2719,107,586,1493,2.03,2,AM,political,UTC+8
167845041,5531,109,59,179,1.99,6,PM,traveling,UTC+5
415737800,4614,18,790,810,2.13,5,AM,political,UTC+8
579124469,6813,314,783,1155,0.5,1,PM,music,UTC+8
631914893,9692,52,384,1107,2.81,7,PM,food,UTC+8
537485874,407,277,993,357,3.0,7,AM,technologies,UTC+8
811995711,3958,199,726,1007,3.6,5,AM,political,UTC+8
432748112,9948,155,691,130,1.42,7,AM,traveling,UTC+3
123323924,4563,261,749,394,1.18,2,PM,sport,UTC+8
817276876,3559,84,342,557,4.92,6,PM,political,UTC-8
108467739,6676,458,482,1478,4.99,9,AM,sport,UTC+8
537146305,1744,56,658,1182,4.29,5,AM,sport,UTC+3
168950858,8579,127,101,424,2.17,3,PM,music,UTC+8
741171004,7171,290,527,681,0.15,8,AM,technologies,UTC+1
793050829,6646,440,252,310,1.33,1,AM,food,UTC-5
201562054,4425,101,764,73,1.12,1,AM,sport,UTC+5
744515067,4459,390,549,1941,0.15,5,AM,political,UTC+5
684312277,3841,78,753,124,1.4,4,PM,political,UTC+8
114948307,3085,11,840,672,3.03,9,PM,music,UTC+8
523261539,1055,236,848,540,0.27,1,AM,sport,UTC+8
462169982,2668,45,670,1209,3.31,11,PM,food,UTC+8
738784971,5009,442,703,1124,2.29,9,AM,sport,UTC+1
345334878,4490,80,107,1445,3.47,2,AM,sport,UTC-5
369004302,1187,372,685,1386,2.19,5,PM,traveling,UTC+8
684049667,1880,383,236,1132,2.7,8,PM,technologies,UTC+8
685226260,8184,428,488,1235,4.89,9,AM,music,UTC+5
29614987,3313,336,723,1275,1.08,9,PM,political,UTC+8
