PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic
410,568,85,2.19,3
69,476,102,3.37,1
129,428,1735,4.74,0
264,41,1431,4.46,5
169,86,819,2.02,1
52,277,98,4.63,5
155,533,983,4.98,3
120,610,1216,0.08,2
446,971,977,0.46,5
108,519,1258,2.72,5
237,843,1613,1.44,0
441,807,205,4.97,4
488,736,1752,3.02,4
33,487,1651,3.45,5
382,884,173,3.32,4
102,74,820,3.53,2
495,439,764,3.49,3
139,742,1946,3.02,1
300,918,1634,2.32,0
102,940,1768,0.12,5
257,191,1844,3.45,4
492,11,396,1.8,5
497,749,1467,3.64,1
159,879,1341,2.26,3
208,257,1367,3.42,0
274,621,1131,2.57,3
460,275,636,3.06,5
483,371,762,3.12,4
114,298,1237,1.78,1
108,810,527,4.55,3
410,694,1593,2.86,4
273,322,1287,1.05,2
78,139,179,2.61,4
470,5,83,3.28,2
341,980,695,4.99,3
319,456,1023,3.0,5
144,711,1566,1.4,2
385,828,343,2.15,0
373,165,235,4.72,3
353,158,35,1.36,2
251,783,932,0.47,2
78,994,1392,3.92,0
94,427,15,3.54,4
397,922,354,4.42,5
394,309,912,2.65,1
122,43,443,0.43,2
37,784,772,4.11,5
437,320,105,4.26,1
471,420,929,0.59,1
110,766,1594,3.39,3
93,60,285,4.96,1
41,955,397,4.02,0
374,163,248,4.29,3
203,987,1826,2.57,0
217,313,888,2.68,3
495,757,1790,3.5,2
250,948,300,3.11,3
63,627,972,3.04,3
29,25,1045,1.56,1
435,841,1507,3.03,1
107,747,1241,4.2,1
308,746,1767,3.7,5
214,277,149,0.65,4
193,779,1014,0.73,1
294,481,1926,2.41,4
323,840,947,3.17,5
418,122,109,3.7,5
89,594,554,4.91,4
379,418,76,1.43,2
244,500,497,1.95,2
72,410,1987,3.31,1
212,298,1861,3.14,4
134,501,1790,0.61,2
466,534,210,0.47,4
125,70,1545,1.72,0
123,284,744,1.56,1
245,565,173,4.14,0
114,333,417,0.96,4
380,666,352,0.9,1
192,710,1620,1.8,5
257,990,1008,4.02,2
489,28,1608,4.3,1
291,612,1012,4.52,0
47,277,387,3.56,5
200,997,1413,0.29,5
175,271,747,4.24,2
73,133,869,4.2,4
318,612,1246,0.53,0
143,83,1497,2.98,1
347,93,1858,4.05,0
413,794,872,3.61,0
306,815,1487,4.82,5
40,109,1708,0.27,5
244,941,211,3.01,3
480,560,1709,1.25,5
163,784,1610,3.38,2
169,604,424,2.01,3
166,743,275,2.97,4
461,158,1567,3.78,1
469,453,1741,0.01,2
402,487,33,2.7,0
473,485,104,0.51,0
499,921,876,4.93,2
9,648,1462,1.18,4
221,958,471,4.18,4
125,17,597,3.32,2
177,880,1128,4.88,5
492,415,1910,2.84,5
93,649,1725,2.24,4
379,859,1366,0.61,1
424,847,1861,2.06,4
7,485,1848,0.24,4
156,18,238,0.99,5
354,578,441,3.01,5
98,786,670,2.74,4
454,722,903,4.55,5
400,287,1410,0.98,4
130,202,1998,3.1,2
446,684,1781,2.74,2
328,540,937,0.15,2
216,471,998,1.37,4
331,374,347,3.6,0
60,404,1327,0.58,5
341,719,11,4.66,2
53,421,1845,0.51,2
119,790,1917,4.56,0
380,139,841,2.58,0
371,233,1606,4.53,1
208,297,668,4.79,5
177,114,1714,3.08,1
287,933,1866,1.88,0
354,555,397,4.49,1
139,838,1322,3.55,5
73,916,1932,2.98,1
443,432,1538,4.91,4
95,249,1904,2.46,0
426,565,1406,4.49,5
119,409,558,2.89,4
35,942,1206,3.97,1
416,879,1013,3.66,0
20,389,1315,2.61,3
430,897,196,2.27,3
46,809,1506,0.72,5
327,756,249,3.85,3
435,466,827,1.09,3
250,814,1795,1.49,4
270,68,1239,2.31,1
30,433,494,2.86,5
382,483,1854,3.89,1
85,42,1340,2.7,3
493,804,405,2.83,1
80,5,0,1.71,1
432,540,191,4.82,3
151,805,1356,4.77,0
242,716,336,2.54,2
403,689,998,4.87,2
435,170,1536,2.98,5
154,477,1463,2.29,5
286,35,58,2.12,2
220,840,91,4.1,4
30,922,705,4.01,0
350,496,1729,4.33,5
250,256,338,1.49,1
335,368,1563,1.53,4
474,965,130,1.46,2
87,626,161,4.56,2
5,281,1436,3.59,1
356,474,190,4.07,0
123,358,336,0.97,4
130,10,1539,2.01,0
53,846,1787,2.53,3
65,227,1628,1.07,5
443,930,213,0.5,5
61,103,612,1.2,0
334,528,371,4.72,0
92,747,1462,3.92,2
45,789,1914,3.54,1
305,2,84,2.97,2
245,525,1929,1.71,5
256,138,740,3.88,4
243,846,1571,2.38,4
33,963,930,1.13,0
60,795,434,0.43,0
320,650,1411,3.72,0
298,324,1752,3.16,3
307,303,1119,3.42,1
239,449,62,0.06,4
103,896,1257,3.56,1
429,744,407,2.07,1
331,99,1698,4.78,2
55,543,423,3.4,3
231,536,645,4.1,0
289,786,1895,3.89,0
484,623,1608,3.91,0
90,408,228,0.98,5
304,787,661,2.16,1
78,377,177,0.79,5
308,297,4,2.71,3
363,290,1074,1.04,0
465,10,1147,1.45,0
487,454,455,3.18,2
121,542,1169,4.77,2
4,266,411,0.45,3
493,899,938,2.46,0
422,98,1433,1.63,4
320,922,1640,3.8,0
167,837,966,4.1,4
213,261,1261,4.86,4
345,300,1864,2.33,3
86,568,83,4.17,5
181,776,641,0.5,0
322,842,1641,2.82,4
89,112,1963,4.57,3
131,525,1034,0.87,3
125,793,1546,0.3,0
58,905,764,3.9,3
368,621,687,4.44,1
353,439,160,3.02,0
152,974,589,2.28,2
467,274,795,0.0,5
463,169,1748,4.65,3
142,57,1056,4.28,3
389,175,1417,0.84,2
40,395,995,2.33,4
152,924,203,2.48,2
312,370,258,3.45,5
191,140,1840,2.85,4
429,499,1579,4.97,0
3,581,1275,4.6,5
233,727,676,1.59,1
393,993,864,4.36,4
290,468,153,3.44,0
360,236,1838,2.86,4
445,377,12,3.88,1
287,821,801,2.93,1
486,991,799,1.64,3
330,447,958,2.09,2
377,307,480,3.79,1
465,806,1846,0.77,1
322,659,591,0.16,1
191,276,729,4.65,1
392,973,1772,2.83,1
423,551,1448,4.32,1
240,291,306,4.23,2
300,321,32,2.91,4
337,199,1716,1.75,4
188,333,963,2.05,2
160,124,1832,1.78,5
199,835,227,1.05,1
438,945,1284,1.8,3
141,841,580,2.31,2
494,828,1172,2.38,3
151,2,1402,4.16,5
311,808,928,0.8,5
162,571,561,3.55,5
158,256,842,3.44,2
249,982,1021,1.11,2
353,671,1772,2.41,3
377,647,723,4.2,4
398,899,554,2.7,1
228,539,1197,2.81,3
149,20,1950,4.18,2
10,184,1515,4.92,3
125,65,1629,4.36,2
19,967,1453,1.56,1
92,267,447,1.13,1
105,756,1012,4.51,5
91,158,89,0.13,5
301,361,458,4.8,3
320,93,900,3.05,4
18,492,953,0.87,2
251,26,994,2.94,0
499,614,1213,3.83,5
410,235,873,3.06,5
167,1,599,4.12,1
72,150,1995,4.94,1
340,518,1304,1.4,1
478,298,1559,0.99,1
67,602,764,4.33,5
102,872,167,4.0,0
312,740,1704,3.8,0
202,74,180,4.68,5
365,852,1518,0.53,5
31,244,1845,2.94,0
26,760,70,0.27,1
232,386,313,3.11,0
33,544,1702,4.57,1
478,708,86,4.12,3
149,992,544,4.01,5
245,169,415,2.02,0
233,561,1369,2.31,2
252,348,1608,1.51,4
169,46,1372,0.03,3
86,397,750,3.87,1
56,834,1688,0.08,5
248,305,1192,4.22,5
179,540,515,4.28,0
283,479,300,4.02,2
187,663,1183,0.13,0
407,392,1658,3.14,1
490,779,1915,1.55,2
453,53,229,3.76,4
90,848,1421,4.24,5
137,205,1155,0.56,3
243,227,700,4.16,4
395,361,1726,0.74,0
215,677,632,3.2,1
255,532,1420,1.86,3
458,707,224,0.02,4
12,452,895,4.17,4
95,75,1352,3.07,2
65,478,432,2.17,1
461,598,616,0.73,3
149,941,710,2.47,4
351,348,82,4.81,3
413,842,0,3.61,4
409,971,590,1.81,5
161,359,1443,4.03,1
453,110,1771,0.92,4
73,874,577,3.06,3
349,757,141,4.13,4
41,218,1401,0.22,4
495,323,1513,1.37,4
28,779,1554,4.07,5
345,554,1889,0.45,2
437,637,70,4.38,1
233,446,702,4.34,3
294,437,370,3.2,5
156,622,1214,3.1,0
196,560,1406,0.37,1
140,458,1975,4.3,3
384,464,1379,0.41,5
384,804,1743,3.53,2
24,940,847,0.15,1
287,828,1152,0.41,5
255,338,185,1.14,3
312,749,220,3.72,1
244,307,44,3.28,4
489,670,1946,3.24,0
258,954,1008,1.36,0
301,71,1348,2.1,5
456,703,454,2.52,0
357,544,1192,2.77,4
115,322,1755,3.05,0
406,524,80,1.79,4
388,548,1528,0.52,4
321,208,1483,3.2,5
196,709,330,3.19,0
451,969,1996,0.62,3
486,348,823,0.53,2
384,876,631,0.12,2
402,112,1574,3.71,1
461,92,778,3.7,2
375,629,1570,1.85,1
374,707,1926,2.39,1
464,85,1775,0.03,2
369,745,494,1.91,4
324,598,383,2.22,1
162,910,877,0.13,4
199,468,1133,0.2,4
194,516,490,2.45,3
227,937,1760,2.33,5
43,869,557,2.23,0
454,295,1440,2.37,1
366,137,1359,2.25,3
227,768,1894,0.35,2
11,209,1951,2.56,3
87,577,1425,2.84,0
443,976,309,2.16,1
344,460,1247,3.27,5
384,187,36,2.34,3
140,960,178,3.93,0
53,676,1396,1.63,0
390,57,1909,0.3,0
345,917,1356,1.78,3
415,357,1435,2.17,1
417,286,1082,0.31,4
127,510,311,1.01,0
302,131,556,1.33,3
449,904,892,4.48,4
30,858,286,1.73,0
66,775,1884,0.23,2
148,165,1061,4.45,4
260,392,67,1.84,0
113,582,1390,1.88,4
410,273,1998,4.9,4
367,210,1623,2.37,4
455,478,302,1.71,1
144,314,1436,0.38,5
396,661,1400,2.88,5
450,541,1619,0.64,0
179,614,641,4.2,0
381,141,624,3.92,2
77,759,1962,0.66,1
480,221,697,3.16,3
48,406,936,0.04,2
427,496,1265,1.68,4
217,806,1228,0.83,0
365,152,240,0.21,0
459,807,1200,0.75,3
69,372,1633,4.56,2
463,673,1474,1.59,2
355,449,1847,0.52,2
79,218,677,4.27,3
190,377,1813,3.32,3
234,115,1031,4.68,2
169,159,194,1.85,5
149,696,173,1.76,3
485,457,284,4.97,5
200,874,1696,0.9,1
384,977,687,1.46,1
467,204,1821,1.58,2
495,335,1893,3.35,2
101,249,1504,4.11,3
312,412,1157,3.99,3
462,898,1666,0.45,3
494,42,27,3.65,2
309,637,1393,2.9,3
19,985,582,0.07,0
476,140,1133,4.82,2
180,757,1220,3.46,2
250,856,1142,4.65,3
409,349,871,4.6,0
204,57,657,0.59,3
67,822,1268,4.41,2
248,452,965,3.6,3
467,707,755,4.2,0
151,442,1303,4.93,1
472,401,1036,1.1,2
302,487,1841,2.85,2
466,554,433,3.82,0
225,385,511,2.92,0
130,626,1637,4.07,5
344,254,163,4.07,2
208,156,422,4.79,0
329,311,970,4.88,5
208,747,817,3.11,2
466,879,637,4.96,0
437,307,1627,1.88,3
215,829,1017,0.1,1
111,914,889,1.58,4
126,186,1867,1.13,3
413,650,805,2.53,0
424,475,1529,4.31,2
405,2,1901,1.9,1
202,637,1388,1.62,5
466,983,1462,0.54,0
337,670,905,3.25,1
122,863,687,2.22,3
454,90,1615,2.38,4
109,489,7,0.8,0
202,557,1494,0.9,2
234,499,1726,0.64,1
150,820,868,4.35,0
405,855,776,0.34,5
281,116,1643,4.63,2
79,62,200,1.11,1
358,919,1710,3.67,3
36,556,863,3.43,2
85,437,802,0.9,3
470,369,951,4.92,3
181,501,1157,0.3,1
5,547,427,2.05,5
118,799,1448,1.05,1
129,49,39,4.45,4
477,975,1662,0.05,2
373,449,1081,1.95,1
166,515,640,0.06,5
473,354,1576,2.29,4
279,453,1946,1.48,4
243,323,617,0.01,0
353,503,237,3.64,5
209,461,667,4.25,3
327,770,1519,2.03,5
331,672,709,4.46,4
195,39,431,0.07,2
259,358,1895,2.34,2
374,460,781,0.42,4
423,229,395,2.16,3
55,633,398,0.02,0
280,893,299,3.74,4
290,881,1268,1.04,5
194,277,1819,0.73,3
10,175,1171,4.66,4
58,119,648,4.78,4
29,754,1911,1.57,4
409,935,619,0.35,5
326,31,251,3.53,0
434,708,58,3.71,1
314,647,1404,2.22,1
311,809,301,2.81,5
261,720,958,1.64,0
159,110,992,1.01,0
184,360,668,0.93,2
443,12,1926,1.08,4
489,268,1998,4.35,0
481,132,1644,2.45,5
218,846,1773,1.55,3
127,576,535,4.15,2
230,737,172,1.66,2
478,609,305,2.65,1
73,878,1029,1.3,3
46,619,1948,0.11,0
332,622,653,3.39,0
481,395,299,3.09,0
473,908,1852,4.77,4
321,444,818,0.91,1
187,485,66,2.65,4
450,199,1323,2.55,5
201,195,1830,2.25,4
337,859,1571,1.89,2
480,560,695,0.9,5
104,753,960,0.78,4
443,739,1666,5.0,5
353,833,690,2.41,1
3,368,60,1.21,4
228,728,1251,4.25,1
36,908,1855,1.7,1
268,118,776,0.57,0
54,552,52,2.79,3
375,151,635,1.84,0
209,354,1800,2.61,5
350,518,701,0.96,1
272,163,382,0.45,3
458,664,1301,4.91,4
182,27,189,0.62,1
377,401,650,0.72,0
491,355,641,0.91,2
319,254,298,0.15,1
325,801,41,4.39,5
128,885,1513,3.87,0
181,382,1402,4.4,2
237,485,1292,4.59,3
425,987,622,1.77,4
140,770,1661,3.14,0
363,353,341,3.77,1
46,699,1054,0.66,3
116,766,619,2.18,4
420,683,1660,3.22,4
266,132,1591,4.17,3
219,124,1481,3.06,5
447,852,621,0.28,2
473,678,201,3.52,5
487,987,121,2.97,3
404,134,811,3.08,0
477,122,931,4.86,1
298,712,1304,2.96,0
411,330,1037,3.4,0
4,558,580,3.09,3
217,691,618,1.51,2
274,549,315,3.41,3
421,384,24,1.52,5
386,775,1788,4.75,5
474,70,908,4.45,3
460,738,230,4.54,0
198,675,1499,3.83,1
238,282,112,1.94,2
346,159,311,1.36,2
65,782,1917,2.71,4
392,760,1443,4.49,5
75,541,488,3.74,4
209,628,1800,1.46,0
423,503,399,2.6,0
93,890,1445,2.66,2
407,126,333,3.82,4
479,860,8,2.27,1
379,488,599,0.66,1
372,518,421,3.37,0
214,377,1020,4.4,0
303,230,1558,3.25,0
349,43,889,0.01,5
266,879,1520,2.65,4
345,586,1006,3.76,4
293,315,46,2.8,1
189,429,441,0.24,5
22,322,681,0.44,5
181,896,1348,3.62,2
27,9,1773,4.14,5
440,176,1680,4.04,0
279,698,1473,2.85,2
480,703,1279,4.43,1
269,775,1997,3.04,0
396,113,1237,1.34,3
55,956,440,4.01,5
329,220,1241,0.15,2
157,996,1019,2.47,1
124,198,1801,2.49,3
63,746,130,4.55,3
352,372,101,4.58,2
48,683,1291,3.71,3
284,790,1664,0.17,1
144,946,1393,1.94,1
136,989,1975,0.57,0
429,815,1708,0.38,0
112,90,1830,2.71,0
244,527,1607,1.33,0
308,797,772,3.65,5
85,986,1274,2.48,5
117,664,912,1.93,4
189,151,1574,4.8,3
155,244,26,4.67,5
428,481,1369,4.77,0
152,443,826,4.5,2
16,790,80,0.19,1
480,342,1973,4.02,0
383,810,318,1.23,5
191,269,630,3.08,5
257,371,459,4.08,5
314,763,1845,1.0,5
485,275,1898,2.31,1
399,414,415,3.11,0
351,450,1057,3.4,4
17,27,1080,4.44,3
50,524,1771,3.88,3
104,371,506,3.11,0
42,670,1560,3.83,1
337,796,1467,3.57,2
253,960,1591,3.32,4
3,689,957,3.01,2
304,690,1196,2.04,0
275,302,918,4.24,4
62,802,614,1.11,2
39,429,674,4.94,3
425,463,1452,2.35,5
19,619,164,2.02,5
366,462,978,3.85,5
340,908,92,2.68,4
205,103,1114,4.32,3
185,463,684,4.39,1
483,105,1355,0.53,5
244,880,1611,1.83,1
486,890,989,3.97,3
16,369,736,0.53,1
428,393,1638,0.51,4
407,336,196,4.26,5
121,760,84,2.0,2
342,441,1772,4.76,3
301,653,986,3.91,1
367,154,182,2.57,0
64,530,1021,0.1,1
297,209,1405,1.48,2
265,578,616,0.16,4
251,589,200,2.45,3
496,955,1565,4.89,3
438,720,925,0.5,2
288,983,1957,3.75,5
371,701,1171,2.52,2
240,939,1628,1.24,5
269,72,1723,4.45,4
392,322,153,3.57,2
254,262,1596,0.63,1
459,548,165,2.26,5
144,6,578,1.48,1
475,78,1027,0.2,0
475,425,1507,3.89,5
1,458,420,3.42,0
48,156,1027,1.5,1
110,530,881,3.55,1
67,631,90,2.79,5
6,821,1180,3.98,4
223,624,1008,2.74,1
221,973,541,3.94,2
169,549,1340,4.25,3
411,248,1470,2.9,5
43,286,1264,2.39,4
24,573,236,2.27,4
304,127,1584,3.36,4
151,607,1615,0.17,3
45,690,698,0.42,4
110,465,1291,2.6,2
314,918,478,2.7,3
281,795,922,4.28,0
243,944,1689,3.91,5
209,577,543,4.9,4
459,771,1919,1.71,4
249,355,156,4.24,2
205,148,1380,4.22,3
417,286,1742,0.13,1
75,61,495,0.59,3
285,899,1216,4.1,5
195,237,399,2.72,2
490,259,1962,3.4,4
499,934,637,2.18,4
5,228,998,2.83,2
497,420,1104,4.02,4
146,736,198,1.42,0
433,837,1660,4.99,4
368,121,601,4.33,4
381,763,25,2.53,3
191,984,406,3.98,0
65,797,1158,2.31,0
408,705,95,2.45,0
279,122,1794,0.8,2
201,916,1937,2.79,4
474,978,1612,2.97,4
218,626,1260,0.64,5
101,68,1236,1.59,3
415,829,958,0.94,1
132,952,175,1.39,2
34,808,1892,3.15,5
302,454,235,2.8,4
170,63,791,1.02,2
257,408,127,1.6,2
58,8,998,0.06,1
81,656,956,3.13,1
43,575,1542,4.72,3
248,543,795,4.5,2
189,189,1743,1.07,3
61,52,329,4.94,1
445,609,198,4.77,1
387,959,1963,0.45,3
12,787,474,4.78,4
421,660,1928,1.75,2
412,207,268,3.93,3
198,652,1248,1.89,5
74,635,1991,3.05,2
4,204,1653,2.51,4
459,859,1717,4.44,4
465,569,314,2.78,5
376,305,531,1.87,2
39,439,437,0.1,5
230,261,672,0.53,4
301,48,837,0.24,3
428,295,1863,2.65,3
156,787,1350,4.11,3
396,735,1110,0.09,5
315,864,1620,0.14,5
4,783,1161,1.96,5
319,75,522,4.77,3
392,318,1388,1.1,2
411,463,1651,2.37,2
322,751,1177,4.15,0
61,39,558,2.91,1
384,178,786,0.7,2
461,201,1512,1.65,1
414,827,1726,2.44,3
393,26,410,0.59,4
488,298,478,0.75,1
188,374,228,3.72,1
440,775,823,2.74,2
289,955,915,1.71,1
405,905,237,3.81,0
386,836,298,4.0,4
55,894,833,1.11,5
104,314,1174,1.93,5
490,210,1913,3.45,0
224,834,1274,0.89,1
419,779,1099,1.84,0
87,917,1161,1.9,5
41,533,408,0.85,4
198,266,1804,4.31,4
218,389,193,2.51,3
166,860,519,1.12,0
243,434,847,1.87,0
341,881,758,4.48,5
371,951,195,1.28,0
21,281,1643,0.51,3
414,989,1042,4.12,0
248,607,218,3.05,5
155,584,982,4.32,1
435,157,422,2.28,1
180,824,325,2.98,4
403,807,319,0.82,5
306,524,1347,2.25,2
223,584,748,0.0,4
291,107,1102,3.17,3
102,762,429,0.15,2
5,649,492,3.55,3
385,751,1356,2.0,5
361,470,1824,3.03,0
492,96,1911,4.39,4
348,277,135,1.14,5
109,292,921,0.03,2
352,763,1434,2.88,3
376,458,894,2.85,3
69,363,1171,3.95,4
112,395,1870,0.21,1
294,237,1867,2.76,5
365,445,85,0.68,5
358,792,719,1.76,2
84,178,1409,2.02,0
143,931,331,3.94,0
118,132,1760,2.13,2
301,46,792,2.58,5
154,768,1913,1.55,5
328,670,1561,0.02,5
124,575,1345,0.06,1
257,868,344,1.08,5
195,134,1861,3.08,3
267,707,181,3.59,0
313,187,579,3.85,1
359,97,561,2.69,2
176,899,1681,0.37,2
294,471,1933,2.74,4
301,301,1062,4.15,1
3,889,1002,2.35,4
71,198,1916,2.96,4
487,375,1121,0.25,3
59,661,317,0.43,0
445,817,1434,1.02,2
230,910,885,4.75,5
427,431,192,3.89,1
43,575,116,1.42,2
173,519,1834,3.17,0
397,288,135,1.99,3
471,148,1876,3.96,2
384,617,967,4.02,3
357,166,45,3.21,3
33,490,124,4.36,0
495,265,1009,4.1,3
334,969,1121,1.42,4
245,416,1200,2.0,5
424,365,865,3.71,2
196,851,1198,2.42,1
391,634,1456,2.47,5
70,457,1890,2.5,0
349,873,1979,0.08,2
160,11,1846,2.92,1
404,668,1833,0.24,1
369,819,1904,3.46,1
420,430,1010,3.58,0
133,898,498,4.8,5
410,960,999,3.73,3
222,632,1081,3.52,2
299,733,169,1.18,3
409,843,908,4.95,3
346,986,1297,3.04,3
324,919,971,3.24,0
452,596,1777,0.9,4
138,176,1977,3.26,4
411,108,683,2.77,2
420,718,1876,1.02,4
19,574,1337,2.13,4
230,631,995,1.14,3
425,707,1036,3.14,3
21,395,1804,2.92,1
17,54,22,3.18,2
202,640,1781,0.32,2
92,613,692,3.0,1
235,883,303,2.84,4
213,382,923,1.26,5
405,580,710,4.9,5
229,78,1989,3.42,5
373,74,1335,4.93,4
246,342,641,0.71,4
234,340,120,2.49,0
2,216,857,1.49,5
471,793,1998,0.34,3
282,670,1645,3.9,0
237,730,646,0.68,3
473,749,1090,1.08,1
316,398,1462,3.1,4
271,794,1425,2.03,2
423,304,1868,2.12,3
345,255,240,3.07,2
94,843,740,1.71,1
129,846,875,1.61,0
234,630,545,2.32,0
245,685,566,2.35,3
105,675,1229,4.71,4
169,873,681,0.14,4
480,271,1913,1.95,2
414,517,1668,0.87,2
462,783,400,4.72,5
452,830,472,0.82,3
182,719,1518,4.67,1
320,468,220,1.31,3
83,838,882,4.57,1
211,89,1442,0.47,4
151,21,1344,4.63,5
312,384,604,4.06,3
197,120,641,2.62,3
291,645,1350,0.02,1
187,432,327,3.75,5
227,669,581,4.17,1
302,593,535,3.53,3
141,209,1857,2.75,2
376,437,941,2.32,3
469,71,930,4.38,3
396,73,821,4.04,2
350,847,1025,0.67,5
186,270,1881,3.34,1
8,134,1984,1.38,3
297,344,10,4.33,2
6,246,1243,1.71,5
223,490,1720,3.26,3
433,55,1419,2.97,2
402,25,1687,4.15,5
219,158,172,1.91,4
106,560,506,1.97,1
20,65,1069,3.28,5
106,582,1753,0.46,0
323,206,447,1.93,2
191,538,1029,2.3,2
407,927,859,0.93,4
85,895,752,4.94,4
106,192,1688,1.22,4
267,677,27,1.19,1
222,820,1382,1.08,4
29,538,572,1.68,3
212,633,100,0.07,2
124,683,683,1.75,4
70,858,1398,1.81,3
161,978,599,2.3,5
444,860,748,3.27,0
317,5,1449,0.27,3
99,987,594,2.23,0
32,434,344,3.77,5
202,7,1322,1.37,5
1,458,392,0.72,2
267,77,56,0.85,2
143,771,1231,1.66,4
277,172,1286,0.91,1
427,202,1482,2.62,3
244,167,1528,4.53,2
44,189,1726,2.69,5
257,81,1659,0.68,0
415,113,1172,4.66,3
11,730,1282,3.3,4
203,745,839,2.85,5
149,557,591,1.39,4
47,413,930,3.02,2
465,20,159,0.37,0
496,676,444,0.46,2
230,188,1363,3.26,0
261,637,809,3.03,4
277,834,1306,0.66,4
332,422,526,1.01,1
342,437,239,4.86,5
84,549,1007,4.93,4
422,419,606,4.45,0
145,27,58,0.66,1
187,30,396,3.12,2
243,401,283,0.34,3
268,740,466,3.88,3
319,954,197,0.97,0
116,75,296,3.47,1
349,87,327,0.13,4
69,908,781,3.28,3
437,290,769,1.55,2
302,233,1776,4.84,3
336,786,253,0.55,3
121,442,1215,0.68,2
223,972,595,1.55,4
291,351,845,2.62,1
242,804,1328,0.24,2
473,747,675,4.62,3
45,689,1377,3.03,2
203,796,1618,2.75,4
366,975,853,0.78,4
230,546,502,0.35,3
176,93,73,1.77,5
222,95,814,2.97,5
389,701,126,2.22,5
365,886,1489,1.55,2
138,78,1722,3.78,5
271,659,1813,1.13,5
128,73,378,1.29,1
302,217,1785,1.3,1
135,59,119,2.53,0
317,490,994,4.61,4
187,323,537,4.88,3
289,387,1873,0.87,2
71,468,318,4.09,0
